alien,1,2,2,1,2016,5,12,10,5,45.056
alien,2,2,2,1,2016,5,12,10,6,36.408
alien,4,2,2,1,2016,5,12,10,6,40.61
alien,6,2,2,1,2016,5,12,10,6,46.256
foster,7,2,1,1,2016,5,12,10,6,56.268
alien,8,2,2,1,2016,5,12,10,7,10.308
alien,10,2,2,1,2016,5,12,10,7,20.036
foster,12,2,1,1,2016,5,12,10,8,8.432
alien,13,2,2,1,2016,5,12,10,8,14.25
alien,14,2,2,1,2016,5,12,10,8,25.15
foster,16,1,1,1,2016,5,12,10,8,43.472
foster,17,1,1,1,2016,5,12,10,9,2.018
foster,18,1,1,1,2016,5,12,10,9,11.995
foster,19,1,1,1,2016,5,12,10,9,18.026
foster,20,1,1,1,2016,5,12,10,9,25.028
foster,22,1,1,1,2016,5,12,10,9,28.609
foster,23,1,1,1,2016,5,12,10,9,33.317
foster,24,1,1,1,2016,5,12,10,9,41.32
foster,25,1,1,1,2016,5,12,10,9,51.449
foster,26,1,1,1,2016,5,12,10,10,11.378
foster,27,1,1,1,2016,5,12,10,10,16.004
alien,29,1,2,1,2016,5,12,10,10,21.943
alien,31,1,2,1,2016,5,12,10,10,26.099
foster,34,1,1,1,2016,5,12,10,10,30.983
alien,38,1,2,1,2016,5,12,10,10,34.742
alien,40,1,2,1,2016,5,12,10,10,41.872
foster,42,1,1,1,2016,5,12,10,10,50.814
alien,44,1,2,1,2016,5,12,10,11,35.426
foster,46,1,1,1,2016,5,12,10,11,40.158
foster,47,1,1,1,2016,5,12,10,11,44.537
alien,49,2,2,1,2016,5,12,10,20,32.076
alien,50,2,2,1,2016,5,12,10,20,40.985
alien,52,2,2,1,2016,5,12,10,20,47.542
alien,54,2,2,1,2016,5,12,10,20,55.6
alien,57,2,2,1,2016,5,12,10,22,38.911
alien,60,2,2,1,2016,5,12,10,22,42.542
alien,62,2,2,1,2016,5,12,10,22,49.255
alien,64,2,2,1,2016,5,12,10,22,56.518
alien,65,2,2,1,2016,5,12,10,23,8.598
foster,67,2,1,1,2016,5,12,10,23,12.442
alien,68,2,2,1,2016,5,12,10,24,40.353
alien,69,2,2,1,2016,5,12,10,24,51.08
foster,70,1,1,1,2016,5,12,10,30,14.194
foster,71,1,1,1,2016,5,12,10,30,41.032
foster,72,1,1,1,2016,5,12,10,30,50.13
foster,73,1,1,1,2016,5,12,10,30,54.315
foster,74,1,1,1,2016,5,12,10,31,3.886
foster,75,1,1,1,2016,5,12,10,32,45.207
foster,76,1,1,1,2016,5,12,10,33,21.024
foster,79,1,1,1,2016,5,12,10,33,25.843
foster,81,1,1,1,2016,5,12,10,33,32.096
foster,83,1,1,1,2016,5,12,10,34,24.993
foster,85,1,1,1,2016,5,12,10,34,59.477
foster,91,1,1,1,2016,5,12,10,35,9.732
alien,92,2,2,1,2016,5,12,10,35,24.506
alien,93,2,2,1,2016,5,12,10,35,28.768
alien,95,2,2,1,2016,5,12,10,35,31.843
alien,97,2,2,1,2016,5,12,10,35,46.055
alien,98,2,2,1,2016,5,12,10,37,29.092
alien,99,2,2,1,2016,5,12,10,37,46.921
